,0
6306,"409 Dunlap St N Saint Paul, MN 55104-4201"
6307,"916 Rice St Saint Paul, MN 55117-5425"
6308,"1037 University Ave W Saint Paul, MN 55104-4788"
6309,"275 Lexington Pkwy N Saint Paul, MN 55104-5402"
6310,"740 Rose Ave W Saint Paul, MN 55117-4042"
6311,"65 Kellogg Blvd E Saint Paul, MN 55101-1106"
6312,"424 Dorothy Day Pl Saint Paul, MN 55102-1025"
6313,"1212 University Ave W Saint Paul, MN 55104-4123"
6314,"1015 Snelling Ave S Saint Paul, MN 55116-2447"
6315,"30 Baker St E Saint Paul, MN 55107-2966"
6316,"1349 Arcade St Saint Paul, MN 55106-1801"
6317,"153 Cesar Chavez St Saint Paul, MN 55107-2226"
6318,"1495 Rice St Saint Paul, MN 55117-3864"
6319,"478 Robert St S Saint Paul, MN 55107-2236"
6320,"1544 Timberlake Rd Saint Paul, MN 55117-3946"
6321,"435 University Ave W Saint Paul, MN 55103-1934"
6322,"3152 Minnehaha Ave Minneapolis, MN 55406-1934"
6323,"3328 Elliot Ave Minneapolis, MN 55407-2125"
6324,"800 W Broadway Ave Minneapolis, MN 55411-2614"
6325,"256 Upton Ave S Minneapolis, MN 55405-1944"
6326,"1624 Chicago Ave Minneapolis, MN 55404-1604"
6327,"165 Glenwood Ave Minneapolis, MN 55405-1618"
6328,"1313 Penn Ave N Minneapolis, MN 55411-3047"
6329,"1501 Aldrich Ave N Minneapolis, MN 55411-3335"
6330,"501 Irving Ave N Minneapolis, MN 55405-1263"
6331,"4 Minneapolis, MN 55415-1533"
6332,"1500 James Ave N Minneapolis, MN 55411-3161"
6333,"2210 Oliver Ave N Minneapolis, MN 55411-1821"
6334,"1010 Currie Ave Minneapolis, MN 55403-1309"
6335,"2101 Minnehaha Ave Minneapolis, MN 55404-3107"
6336,"2421 Bloomington Ave RM Art Minneapolis, MN 55404-3918"
6337,"103 Minneapolis, MN 55404-2975"
6338,"1213 E Franklin Ave Minneapolis, MN 55404-2923"
6339,"2301 Central Ave NE Minneapolis, MN 55418-3709"
6340,"3300 Fremont Ave N Minneapolis, MN 55412-2405"
6341,"2001 Bloomington Ave Minneapolis, MN 55404-3074"
6342,"3638 Central Ave NE BLDG Minneapolis, MN 55418-1343"
6343,"1 W Lake St Minneapolis, MN 55408-3154"
6344,"1801 Nicollet Ave Minneapolis, MN 55403-3791"
6345,"845 Willmar, MN 56201-0845"
6346,"1 Fulda, MN 56131-3004"
6347,"100 Marshall, MN 56258-2626"
6348,"2020 Hospital Dr Windom, MN 56101"
6349,"258 Pine Tree Dr Bigfork, MN 56628-4340"
6350,"3037
Scenic Rivers Health Services 
12052"
6351,"12 S River St Cook, MN 55723-8131"
6352,"2 Tower, MN 55790-2103"
6353,"135 Pine Tree Dr Bigfork, MN 56628-4346"
6354,"303 Main St Bigfork, MN 56628-2001"
6355,"239 Mckinley Ave Eveleth, MN 55734-1606"
6356,"73 Floodwood, MN 55736-8450"
6357,"810 Poplar St Floodwood, MN 55736-4002"
6358,"4325 Grand Ave Duluth, MN 55807-2730"
6359,"1000 Duluth, MN 55807-2712"
6360,"9 Good Neighbor Hl Tofte, MN 55615"
6361,"62 Upper Rd Grand Portage, MN 55605-3010"
6362,"11130 E Cholla St Scottsdale, AZ 85259-3922"
6363,"300 Scottsdale, AZ 85251-5627"
6364,"102 Phoenix, AZ 85016-6231"
6365,"16251 N Cave Creek Rd Phoenix, AZ 85032-2976"
6366,"4909 E McDowell Rd Phoenix, AZ 85008-4227"
6367,"102 Globe, AZ 85501-9449"
6368,"467 Vista Ave Page, AZ 86040-1478"
6369,"827 Vista Ave Page, AZ 86040-7501"
6370,"440 N Navajo Dr Page, AZ 86040-0950"
6371,"450 W Adamsville Rd Florence, AZ 85132-8582"
6372,"2109 Navajo Blvd Holbrook, AZ 86025-1822"
6373,"2650 E Show Low Lake Rd Show Low, AZ 85901-7955"
6374,"488 S Mountain Ave Springerville, AZ 85938-5103"
6375,"101 Flagstaff, AZ 86001-2851"
6376,"620 Lee St Winslow, AZ 86047-2435"
6377,"22585 W Oak St Seligman, AZ 86337"
6378,"252 Flagstaff, AZ 86001-7336"
6379,"126 E Main St STE B Payson, AZ 85541-5488"
6380,"252 Flagstaff, AZ 86001-7336"
6381,"1 Clinic Rd Grand Canyon, AZ 86023-0290"
6382,"1284 N Arizona Blvd Coolidge, AZ 85128-3206"
6383,"287 Florence, AZ 85132-8170"
6384,"44765 W Hathaway Ave Maricopa, AZ 85139"
6385,"44572 W Bowlin Rd Maricopa, AZ 85138-4558"
6386,"167 N Main St Tuba City, AZ 86045"
6387,"167 N Main St Tuba City, AZ 86045"
6388,"51 S Brian Mickelsen Pkwy Cottonwood, AZ 86326-3610"
6389,"1090 Commerce Dr Prescott, AZ 86305-3700"
6390,"3212 N Windsong Dr Prescott Valley, AZ 86314-2255"
6391,"19251 E Oasis Dr Black Canyon City, AZ 85324-8878"
6392,"104 Peoria, AZ 85382-5820"
6393,"9610 N Metro Pkwy W Phoenix, AZ 85051-1402"
6394,"2025 W Northern Ave Phoenix, AZ 85021-5157"
6395,"8088 W Whitney Dr Peoria, AZ 85345-6564"
6396,"140 Phoenix, AZ 85021-5818"
6397,"110 Glendale, AZ 85304-2823"
6398,"6153 W Olive Ave Glendale, AZ 85302-4564"
6399,"100 N Gila Blvd Gila Bend, AZ 85337-1016"
6400,"410 N Malacate St Ajo, AZ 85321-2254"
6401,"410 N Malacate St Bldg B Ajo, AZ 85321-2254"
6402,"310 Arizona St Bisbee, AZ 85603-1502"
6403,"1100 N F Ave Douglas, AZ 85607-1919"
6404,"1100 N F Ave Douglas, AZ 85607-1919"
6405,"108 Arizona St Bisbee, AZ 85603-1804"
6406,"1100 N F Ave Douglas, AZ 85607-1919"
6407,"1100 N F Ave Douglas, AZ 85607-1919"
6408,"101 W Irvington Rd Tucson, AZ 85714-3050"
6409,"1230 S Cherrybell Stra Tucson, AZ 85713-1907"
6410,"130 Tucson, AZ 85714-2203"
6411,"4550 S Palo Verde Rd Tucson, AZ 85714-1943"
6412,"340 W Prince Rd Tucson, AZ 85705-6168"
6413,"320 W Prince Rd Tucson, AZ 85705-3526"
6414,"225 W Irvington Rd Tucson, AZ 85714-3054"
6415,"7490 S Camino de Oeste Tucson, AZ 85746-9308"
6416,"839 W Congress St Tucson, AZ 85745-2819"
6417,"1500 W Commerce Ct Tucson, AZ 85746-6031"
6418,"1 W Broadway Blvd Tucson, AZ 85701-3029"
6419,"434 E University Blvd Tucson, AZ 85705-7851"
6420,"1230 S Cherrybell Stra Ste D Tucson, AZ 85713-1907"
6421,"1 Yuma, AZ 85365-2036"
6422,"805 Tucson, AZ 85713-5042"
6423,"1670 W Ruthrauff Rd Tucson, AZ 85705-1253"
6424,"1323 W Prince Rd Tucson, AZ 85705-3114"
6425,"435 E Glenn St Tucson, AZ 85705-4664"
6426,"12635 W Rudasill Rd Tucson, AZ 85743-9724"
6427,"175 Tucson, AZ 85745-2613"
6428,"950 E Van Buren St Avondale, AZ 85323-1506"
6429,"1209 W Target Range Rd Nogales, AZ 85621-2466"
6430,"1852 N Mastick Way Nogales, AZ 85621-1063"
6431,"1835 N Mastick Way Nogales, AZ 85621-1064"
6432,"101 N Taylor Ln Patagonia, AZ 85624-9600"
6433,"1103 Circulo Mercado Rio Rico, AZ 85648-6248"
6434,"2239 E Frontage Rd Tubac, AZ 85646-9997"
6435,"115 N Somerton Ave Somerton, AZ 85350"
6436,"815 N Cesar Chavez St San Luis, AZ 85336-6776"
6437,"115 N Somerton Ave Somerton, AZ 85350"
6438,"115 N Somerton Ave Somerton, AZ 85350"
6439,"675 S Avenue B Yuma, AZ 85364-2749"
6440,"675 S Avenue B BLDG B Yuma, AZ 85364-2749"
6441,"28720 S Nogales Hwy Amado, AZ 85645-9997"
6442,"0284
United Community Health Center at La Canada Pediatrics 
18857"
6443,"2875 E Sahuarita Rd Sahuarita, AZ 85629-9434"
6444,"15921 W Ajo Hwy Tucson, AZ 85735-2032"
6445,"14574 S Sunland Gin Rd Arizona City, AZ 85123"
6446,"13060 S Sunland Gin Rd Arizona City, AZ 85123-8448"
6447,"227 Main St Duncan, AZ 85534-9701"
6448,"103 Fairgrounds Rd Duncan, AZ 85534-8234"
6449,"263 Elfrida, AZ 85610"
6450,"4755 Campus Dr Sierra Vista, AZ 85635-2449"
6451,"335 S Ocotillo Ave Benson, AZ 85602-6406"
6452,"191 Elfrida, AZ 85610-9021"
6453,"115 Calle Portal Sierra Vista, AZ 85635-2950"
6454,"300 Sierra Vista, AZ 85635-2900"
6455,"115 Calle Portal Sierra Vista, AZ 85635-2950"
6456,"700 Sierra Vista, AZ 85635-2973"
6457,"3655 E Grant Rd Tucson, AZ 85716-2933"
6458,"6950 E Golf Links Rd Tucson, AZ 85730-1017"
6459,"210 E Cottonwood Ln Casa Grande, AZ 85122-2514"
6460,"980 E Mt Lemmon Rd Oracle, AZ 85623"
6461,"5224 W Dove Centre Rd Marana, AZ 85658-5063"
6462,"8181 E Irvington Rd Tucson, AZ 85709-4001"
6463,"13395 N Marana Main St Marana, AZ 85653-7008"
6464,"115 Tucson, AZ 85704-7823"
6465,"13395 N Marana Main St Marana, AZ 85653-7008"
6466,"2325 N Wyatt Dr Tucson, AZ 85712-2121"
6467,"101 Tucson, AZ 85712-2120"
6468,"1856 E Innovation Park Dr Tucson, AZ 85755-1963"
6469,"16701 N Oracle Rd Tucson, AZ 85739-9102"
6470,"899 N Wilmot Rd, Ste B Tucson, AZ 85711-1712"
6471,"1856 E Florence Blvd Casa Grande, AZ 85122-5303"
6472,"8 Casa Grande, AZ 85122-5757"
6473,"205 N Stuart Blvd Eloy, AZ 85131-2507"
6474,"865 N Arizola Rd Casa Grande, AZ 85122-6011"
6475,"1040 W American Ave Oracle, AZ 85623-6089"
6476,"23 S McNab Pkwy San Manuel, AZ 85631-1156"
6477,"865 N Arizola Rd Casa Grande, AZ 85122-6011"
6478,"2 Casa Grande, AZ 85122-5504"
6479,"1 Casa Grande, AZ 85122-5504"
6480,"1 Green Valley, AZ 85614-0504"
6481,"1 Green Valley, AZ 85614-0504"
6482,"2 Green Valley, AZ 85614-0502"
6483,"19 Frontage Rd Green Valley, AZ 85614-6335"
6484,"670 S Park Centre Ave Green Valley, AZ 85614-2132"
6485,"13299 E Colossal Cave Rd Vail, AZ 85641-9001"
6486,"625 N Plaza Dr Apache Junction, AZ 85120-5502"
6487,"22713 S Ellsworth Rd Bldg A Queen Creek, AZ 85142-7886"
6488,"10 Apache Junction, AZ 85120-7653"
6489,"108 Mesa, AZ 85212-3625"
6490,"1705 W Main St Mesa, AZ 85201-6920"
6491,"811 S Hamilton St Chandler, AZ 85225-6308"
6492,"950 E Main St Mesa, AZ 85203-8820"
6493,"1840 E Broadway Rd Tempe, AZ 85282-1614"
6494,"201 Chandler, AZ 85224-5669"
6495,"1111 S Stapley Dr Mesa, AZ 85204-5059"
6496,"101 Mesa, AZ 85201-3499"
6497,"104 Mesa, AZ 85206-3635"
6498,"870 Phoenix, AZ 85013-4218"
6499,"3333 E Van Buren St Phoenix, AZ 85008-6812"
6500,"333 W Indian School Rd Phoenix, AZ 85013-3205"
6501,"7808 W Thomas Rd Bldg Phoenix, AZ 85033-5481"
6502,"5825 E Calle Guadalupe Guadalupe, AZ 85283-2664"
6503,"204 Phoenix, AZ 85004-1844"
6504,"33 W Tamarisk St Phoenix, AZ 85041-2422"
6505,"2525 E Roosevelt St Phoenix, AZ 85008-4948"
6506,"303 E Baseline Rd Phoenix, AZ 85042-6530"
6507,"635 E Baseline Rd Phoenix, AZ 85042-6551"
6508,"3830 E Van Buren St Phoenix, AZ 85008-6920"
6509,"6601 W Thomas Rd Phoenix, AZ 85033-5700"
6510,"4041 N Central Ave Phoenix, AZ 85012-3330"
6511,"116 Phoenix, AZ 85037-3356"
6512,"13833 Tapia Ave Bayou La Batre, AL 36509-2515"
6513,"2400 Gordon Smith Dr Mobile, AL 36617-2319"
6514,"2419 Gordon Smith Dr Mobile, AL 36617-2318"
6515,"7280 Sellers Ln Mobile, AL 36608-4646"
6516,"6908 Providence Park Dr S Mobile, AL 36695-4600"
6517,"12701 Padgett Switch Rd Irvington, AL 36544-4011"
6518,"12701 Padgett Switch Rd Ste A Irvington, AL 36544-4011"
6519,"13040 N Wintzell Ave Bayou La Batre, AL 36509-2166"
6520,"43 Mc Intosh, AL 36553-6621"
6521,"424 S Wilson Ave Mobile, AL 36610-3910"
6522,"1115 Azalea Pl Brewton, AL 36426-1318"
6523,"510 S Wilson Ave Mobile, AL 36610-3912"
6524,"1303 Dr Martin L King Jr Ave Mobile, AL 36603-5341"
6525,"103 Elliott St Brewton, AL 36426-1336"
6526,"1303 Dr Martin L King Jr Ave Mobile, AL 36603-5341"
6527,"1303 Dr Martin L King Jr Ave Mobile, AL 36603-5341"
6528,"53 Mulberry St Frisco City, AL 36445-4484"
6529,"1201 Spring Hill Ave Mobile, AL 36604-2717"
6530,"1361 Dr Martin L King Jr Ave Mobile, AL 36603-5341"
6531,"1083 E Relham Dr Loxley, AL 36551-2406"
6532,"1956 Duval St Mobile, AL 36606-1145"
6533,"201 Dolive St Bay Minette, AL 36507-3226"
6534,"1628 N McKenzie St Foley, AL 36535-2273"
6535,"990 Cody Rd N Mobile, AL 36608-4833"
6536,"572 Stanton Rd Mobile, AL 36617-2324"
6537,"801 S University Blvd STE D Mobile, AL 36609-2949"
6538,"19260 N Mobile St Citronelle, AL 36522-2122"
6539,"19250 N Mobile St Citronelle, AL 36522-2122"
6540,"2601 Dauphin Island Pkwy Mobile, AL 36605-3472"
6541,"4009 Saint Stephens Rd Mobile, AL 36612-1231"
6542,"251 N Bayou St Mobile, AL 36603-5827"
6543,"251 N Bayou St Mobile, AL 36603-5827"
6544,"251 N Bayou St Mobile, AL 36603-5827"
6545,"312 Courthouse Sq Bay Minette, AL 36507-4809"
6546,"950 W Coy Smith Hwy Mount Vernon, AL 36560-3201"
6547,"3810 Wulff Rd E Semmes, AL 36575-5256"
6548,"5580 Inn Rd Mobile, AL 36619-1904"
6549,"1700 Center St Mobile, AL 36604-3301"
6550,"248 Cox St Mobile, AL 36604-3303"
6551,"3040 S Alabama Ave Monroeville, AL 36460-5600"
6552,"316 S Main St Evergreen, AL 36401-3325"
6553,"100 Edwina St Evergreen, AL 36401-3319"
6554,"203 N Taylor St Autaugaville, AL 36003-2663"
6555,"100 E Vandiver Blvd Montgomery, AL 36110-1812"
6556,"30 Main St Eclectic, AL 36024-5614"
6557,"2905 E South Blvd Montgomery, AL 36116-2501"
6558,"2905 E South Blvd Montgomery, AL 36116-2501"
6559,"2801 Willena Ave Montgomery, AL 36107-1055"
6560,"309 Saint Lukes Dr Montgomery, AL 36117-7109"
6561,"94 Ramer, AL 36069-5008"
6562,"615 Ozark Rd Abbeville, AL 36310-2629"
6563,"7 Western Byp Clayton, AL 36016-2013"
6564,"300 Dothan, AL 36305-1313"
6565,"18131 Dozier Hwy Dozier, AL 36028-2719"
6566,"105 E Watts St Enterprise, AL 36330-2511"
6567,"23 Veterans Blvd Eufaula, AL 36027-4444"
6568,"3 Geneva, AL 36340-1200"
6569,"193 Oates Dr Newton, AL 36352-4312"
6570,"1412 Elba Hwy Troy, AL 36079-6020"
6571,"162 S Dalton St Slocomb, AL 36375-5669"
6572,"231 Rockford, AL 35136-5214"
6573,"107 Medical Center Dr Clanton, AL 35045-2331"
6574,"1316 Noble St Anniston, AL 36201-4643"
6575,"601 Leighton Ave Anniston, AL 36207-5743"
6576,"34 Veterans Memorial Pkwy Lanett, AL 36863-2840"
6577,"9 Cedar Bluff, AL 35959-5099"
6578,"77 Ashland, AL 36251-4807"
6579,"64 Giles St Heflin, AL 36264-1738"
6580,"110 Spring St N Talladega, AL 35160-2040"
6581,"1201 Notasulga Rd Tuskegee, AL 36083-7131"
6582,"203 Tallapoosa St Wadley, AL 36276-4215"
6583,"102 Physicians Dr STE B Muscle Shoals, AL 35661-2149"
6584,"216 Marengo St STE A Florence, AL 35630-6034"
6585,"318 Coffee Ave NE Russellville, AL 35653-2331"
6586,"20 Town Creek, AL 35672-2500"
6587,"3840 Gault Ave N Fort Payne, AL 35967-5211"
6588,"75 Fyffe, AL 35971-3488"
6589,"2016 Main Ave SW Cullman, AL 35055-5239"
6590,"227 Geraldine, AL 35974-3562"
6591,"75 Horton, AL 35980-8473"
6592,"1216 Wilbanks Ave Gadsden, AL 35903-2024"
6593,"1409 Springfield Ave Gadsden, AL 35903-2819"
6594,"1411 Piedmont Cutoff Gadsden, AL 35903-2708"
6595,"1411 Piedmont Cutoff Gadsden, AL 35903-2708"
6596,"1411 Piedmont Cutoff Gadsden, AL 35903-2708"
6597,"1020 Tuscaloosa Ave Gadsden, AL 35901-3005"
6598,"1989 Sardis Dr Boaz, AL 35956-2344"
6599,"4350 Cleveland Ave Altoona, AL 35952"
6600,"195 Double Springs, AL 35553-2308"
6601,"1351 Summitt Jasper, AL 35501-0114"
6602,"269 Parrish, AL 35580-3847"
6603,"1501 Viking Dr Jasper, AL 35501-4942"
6604,"142 School St Oakman, AL 35579"
6605,"230 Hospital Dr Vernon, AL 35592"
6606,"3805 Sipsey Rd Sipsey, AL 35584"
6607,"160 Huntsville, AL 35801-5123"
6608,"3007 Memorial Pkwy SW STE C Huntsville, AL 35801-5394"
6609,"100 Huntsville, AL 35801-7420"
6610,"4825 University Sq Huntsville, AL 35816-1826"
6611,"1002 Madison, AL 35758-7100"
6612,"1005 W Market St STE B Athens, AL 35611-2454"
6613,"751 Pleasant Row NW Huntsville, AL 35816-2537"
6614,"110 Clinic St New Market, AL 35761-8507"
6615,"53 Toney, AL 35773-8582"
6616,"72 Rogersville, AL 35652-8117"
6617,"60 Main St N Section, AL 35771-7168"
6618,"71 Bryant, AL 35958-5240"
6619,"70 Freedom Ln Scottsboro, AL 35769-3763"
6620,"60 Main St N Section, AL 35771-7168"
6621,"79 Scottsboro, AL 35768-5904"
6622,"8 Woodville, AL 35776-6162"
6623,"813 Franklin St SE Huntsville, AL 35801-4311"
6624,"2597 Sparkman Dr NW Huntsville, AL 35810-3868"
6625,"807 Franklin St SE Huntsville, AL 35801-4311"
6626,"822 Irondale, AL 35210-2344"
6627,"950 Springville Rd Birmingham, AL 35215-7506"
6628,"195 Hospital Dr Centreville, AL 35042-2935"
6629,"350 Alabaster, AL 35007-8619"
6630,"260 Walnut St Centreville, AL 35042-2332"
6631,"405 Belcher St Centreville, AL 35042-2946"
6632,"22 Maplesville, AL 36750-3264"
6633,"319 Magnolia St West Blocton, AL 35184-2378"
6634,"828 Cahaba River Dr West Blocton, AL 35184"
6635,"5 Woodstock, AL 35188-3613"
6636,"1984 Main St Brent, AL 35034-3503"
6637,"2152 Old Springville Rd Birmingham, AL 35215-4005"
6638,"2 Montevallo, AL 35115-3586"
6639,"1000 Lincoln Ave Oneonta, AL 35121-2537"
6640,"2800 Wilson Rd SW Birmingham, AL 35221-1303"
6641,"4811 Court J Birmingham, AL 35208-1720"
6642,"2201 Arlington Ave Bessemer, AL 35020-4299"
6643,"2201 Arlington Ave Bessemer, AL 35020-4299"
6644,"200 Oslo Cir Birmingham, AL 35211"
6645,"310 Bessemer, AL 35022-7839"
6646,"900 Arkadelphia Rd Birmingham, AL 35254"
6647,"321 Whiskey Run Rd Camden, AL 36726-2303"
6648,"715 Valley Rd Fairfield, AL 35064-2666"
6649,"1925 Avenue E Birmingham, AL 35218-1619"
6650,"6900 Grasselli Rd Fairfield, AL 35064-2423"
6651,"1301 Highland Dr Fairfield, AL 35064-1643"
6652,"1303 Washington St Marion, AL 36756-3217"
6653,"505 Birmingham, AL 35211-1308"
6654,"1308 Tuscaloosa Ave SW Birmingham, AL 35211-1948"
6655,"4 Gilbertown, AL 36908-5510"
6656,"3550 S Court St Montgomery, AL 36105-2102"
6657,"511 E Tuskeena St Hayneville, AL 36040-2666"
6658,"3058 Mobile Hwy Montgomery, AL 36108-4027"
6659,"3058 Mobile Hwy Montgomery, AL 36108-4027"
6660,"1845 Cherry St Montgomery, AL 36107-2613"
6661,"1845 Cherry St Montgomery, AL 36107-2613"
6662,"228 Selma Ave Selma, AL 36701-5825"
6663,"80 E Demopolis, AL 36732-2200"
6664,"1310 Washington St Marion, AL 36756-3218"
6665,"59 Pine Apple, AL 36768-3525"
6666,"101 Park Pl Selma, AL 36701-6764"
6667,"111 Main St Thomaston, AL 36783-3137"
6668,"411 Wilson Ave W Thomasville, AL 36784-2015"
6669,"330 Old Hamburg Rd Uniontown, AL 36786-2614"
6670,"221 Camden, AL 36726-4233"
6671,"800 Hall St Greensboro, AL 36744-2517"
6672,"2731 Ml King Jr Blvd Tuscaloosa, AL 35401-5235"
6673,"2731 Ml King Jr Blvd Tuscaloosa, AL 35401-5235"
6674,"86 Gordo, AL 35466-3578"
6675,"415 Derby Dr York, AL 36925-2117"
6676,"2731 Ml King Jr Blvd Tuscaloosa, AL 35401-5235"
6677,"200 Morrow Ave Eutaw, AL 35462-1106"
6678,"376 Commerce Ave Carrollton, AL 35447-2253"
6679,"218 Main St Fulton, AL 36446"
6680,"127 Clark St Ste C Grove Hill, AL 36451-3050"
6681,"10 Sweet Water, AL 36782-4941"
6682,"43 Thomasville, AL 36784-3310"
6683,"400 Saint Louis, MO 63103-2303"
6684,"1717 Biddle St Saint Louis, MO 63106-3454"
6685,"2220 Lemp Ave Saint Louis, MO 63104-2700"
6686,"3934 S Broadway Saint Louis, MO 63118-4626"
6687,"4414 N Florissant Ave Saint Louis, MO 63107-1812"
6688,"6763 Page Ave Saint Louis, MO 63133-1635"
6689,"6701 Saint Charles Rock Rd Saint Louis, MO 63133-1705"
6690,"1500 Park Ave Saint Louis, MO 63104-3024"
6691,"207 Saint Louis, MO 63120-2513"
6692,"39 Ofallon St Saint Louis, MO 63102-2219"
6693,"1901 S Broadway Saint Louis, MO 63104-4055"
6694,"2125 Bissell St Saint Louis, MO 63107-1406"
6695,"11642 W Florissant Ave Florissant, MO 63033-6723"
6696,"5701 Delmar Blvd Saint Louis, MO 63112-2617"
6697,"5647 Delmar Blvd Saint Louis, MO 63112-2615"
6698,"5701 Delmar Blvd Saint Louis, MO 63112-2617"
6699,"2378
Hazelwood East High School 
11300"
6700,"3654 S Grand Blvd Saint Louis, MO 63118-3404"
6701,"6701 Saint Charles Rock Rd Saint Louis, MO 63133-1712"
6702,"101 Ferguson, MO 63135-2312"
6703,"3035 Cass Ave Saint Louis, MO 63106-1533"
6704,"10725 Vorhof Dr Saint Louis, MO 63136-5731"
6705,"1911 Belt Way Dr Saint Louis, MO 63114-5825"
6706,"5541 Riverview Blvd Saint Louis, MO 63120-2443"
6707,"4500 Pope Ave Saint Louis, MO 63115-2512"
6708,"5471 Dr Martin Luther King Dr Saint Louis, MO 63112-4265"
6709,"2425 Whittier St Saint Louis, MO 63113-2950"
6710,"2901 N Grand Blvd Saint Louis, MO 63107-2608"
6711,"11300 Dunn Rd Saint Louis, MO 63138-1047"
6712,"1218 Shepley Dr Saint Louis, MO 63137-3505"
6713,"3312 Ashby Rd Saint Ann, MO 63074-3529"
6714,"10135 West Florissant Ave Saint Louis, MO 63136-2103"
6715,"7047 Emma Ave Jennings, MO 63136-1049"
6716,"8959 Riverview Blvd Saint Louis, MO 63147-1475"
6717,"4248 Cottage Ave Saint Louis, MO 63113-2545"
6718,"4265 Athlone Ave Saint Louis, MO 63115-3008"
6719,"401 Holly Hills Ave Saint Louis, MO 63111-2410"
6720,"2717 Sidney St Saint Louis, MO 63104-2329"
6721,"4352 Manchester Ave Saint Louis, MO 63110-2138"
6722,"1001 Lynch St Saint Louis, MO 63118-1818"
6723,"4066 Dunnica Ave Saint Louis, MO 63116-3510"
6724,"500 Clark Ave Union, MO 63084-1004"
6725,"102 Union, MO 63084-3397"
6726,"19515 Brune Pkwy Warrenton, MO 63383-6505"
6727,"561 Commons Dr Fulton, MO 65251-1408"
6728,"1016 E Main St Linn, MO 65051-9782"
6729,"1511 Christy Dr Jefferson City, MO 65101-2854"
6730,"606 E Buchanan St California, MO 65018-1910"
6731,"1511 Christy Dr Jefferson City, MO 65101-2854"
6732,"408 Dix Rd Jefferson City, MO 65109-1455"
6733,"1511 Christy Dr Jefferson City, MO 65101-2854"
6734,"10135 State Road C Mokane, MO 65059-1213"
6735,"1511 Christy Dr Jefferson City, MO 65101-2854"
6736,"4 Hickory Ridge Rd Hillsboro, MO 63050-5100"
6737,"4300 Gravois Rd House Springs, MO 63051-2304"
6738,"101 Progress Pkwy Sullivan, MO 63080-2359"
6739,"8075 Mexico Rd Saint Peters, MO 63376-1118"
6740,"28 Owensville, MO 65066-1588"
6741,"6 Columbia, MO 65203-5615"
6742,"3785 New Town Blvd Saint Charles, MO 63301-4358"
6743,"2645 Muegge Rd Saint Charles, MO 63303-3145"
6744,"1032 Crosswinds Ct Wentzville, MO 63385-4836"
6745,"102 Compass Point Dr Saint Charles, MO 63301-4404"
6746,"896 S Sturgeon St Montgomery City, MO 63361-2716"
6747,"581 Commons Dr Fulton, MO 65251-1408"
6748,"1225 Aguilar Dr Montgomery City, MO 63361-2723"
6749,"101 Mineral Point, MO 63660-8208"
6750,"1 Southtowne Dr Potosi, MO 63664"
6751,"1 Southtowne Dr Potosi, MO 63664"
6752,"1 Southtowne Dr Potosi, MO 63664"
6753,"2 Cadet, MO 63630-9581"
6754,"14 School District 
10047"
6755,"809 Cadet, MO 63630-9581"
6756,"128 Richwoods, MO 63071-2548"
6757,"400 Salisbury St Montgomery City, MO 63361-1232"
6758,"3870 Columbia Ave Osage Beach, MO 65065-8689"
6759,"112 S Pine St Eldon, MO 65026-1581"
6760,"201 Pemberton Dr Iberia, MO 65486-9329"
6761,"1501 School Rd Lake Ozark, MO 65049-9761"
6762,"246 College St Bourbon, MO 65441-8308"
6763,"860 Lynn St Lebanon, MO 65536-3810"
6764,"1166 Banning St Marshfield, MO 65706-1015"
6765,"695 Millcreek Rd Lebanon, MO 65536-3338"
6766,"1200 Clark Ave Lebanon, MO 65536-2331"
6767,"301 Hoover St Lebanon, MO 65536-2685"
6768,"777 Brice St Lebanon, MO 65536-2451"
6769,"2700 Buzz Pride Dr Lebanon, MO 65536-7526"
6770,"901 Maple Ln Lebanon, MO 65536-4703"
6771,"320 Mac Blvd Nevada, MO 64772-3990"
